Student_ID,First_Name,Last_Name,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Grade,Study_Hours_per_Week,Parent_Education_Level
Student_1586,Emma,Brown,Male,22,Computer Science,98.3,57.2,70.99,95.02,88.4,10,56.62,Grade A,9.5,High School
Student_1587,Ali,Jones,Female,20,Civil Engineering,84.19,92.37,97.39,51.25,88.95,2.58,81.23,Grade D,26.4,None
Student_1588,Ahmed,Smith,Male,24,Computer Science,89.89,42.55,50.45,55.28,76.34,2.31,57.83,Grade B,27.8,Bachelor's
Student_1589,Ali,Smith,Male,24,Mechanical Engineering,80.9,75.87,64.94,57.47,83.17,3.35,85.79,Grade E,13.6,Master's
Student_1590,Sara,Davis,Male,18,Civil Engineering,54.58,59.89,78.6,88.61,70.61,7.06,99.37,Grade D,15.2,Master's
Student_1591,Maria,Johnson,Female,24,Mechanical Engineering,55.66,53.38,79.73,87.53,73.75,9.59,87,Grade D,12,PhD
Student_1592,Emma,Jones,Male,19,Computer Science,55.42,56.59,49.26,92.14,60.21,8.2,92.21,Grade D,29,PhD
Student_1593,Omar,Jones,Male,20,Civil Engineering,86.22,43.01,69.98,55.29,54.96,5.98,73.82,Grade A,23.2,Bachelor's
Student_1594,Liam,Smith,Female,22,Civil Engineering,77.53,62.32,58.79,90.3,70.98,9.52,69.41,Grade E,10.1,Master's
Student_1595,Ali,Brown,Male,21,Computer Science,85.32,51.96,52.74,99.49,77.74,9.04,85.15,Grade A,20.4,Master's
Student_1596,Ali,Brown,Male,24,Mechanical Engineering,84.24,72.69,47.55,93.22,95.39,1.66,95.24,Grade D,27.6,Bachelor's
Student_1597,Liam,Williams,Female,20,Computer Science,75.78,98.43,62.65,76.02,56.93,2.88,74.31,Grade A,26.7,PhD
Student_1598,Maria,Davis,Female,19,Computer Science,66.54,84.25,99.58,66.77,82.81,3.69,75.92,Grade A,12.8,Master's
Student_1599,John,Williams,Female,22,Computer Science,87.17,52.28,89.75,54.64,69.16,9.51,76.9,Grade A,26,High School
Student_1600,Maria,Davis,Male,20,Mechanical Engineering,92.35,58.06,41.34,51.6,92.75,6.35,77.4,Grade B,26.8,PhD
Student_1601,Emma,Williams,Female,24,Mechanical Engineering,66.39,96.46,90.01,74.9,58.25,2.22,77.3,Grade E,23.4,Master's
Student_1602,Ali,Smith,Female,24,Civil Engineering,85.1,56.86,43.34,93.07,61.58,7.42,64.24,Grade A,21.9,Master's
Student_1603,Ali,Johnson,Female,19,Civil Engineering,52.26,95.61,52.34,54.32,75.62,0.52,60.06,Grade E,8.3,PhD
Student_1604,Ahmed,Jones,Male,23,Computer Science,69.28,97.83,72.67,75.89,70.49,2.21,63.95,Grade C,16.9,Master's
Student_1605,Ahmed,Smith,Female,24,Civil Engineering,67.16,48.73,50.7,57.97,78.72,0.06,72.04,Grade A,11.9,Bachelor's
Student_1606,Omar,Johnson,Female,22,Electrical Engineering,98.35,45.14,86.63,91.62,95.86,8.5,91.45,Grade A,21.8,PhD
Student_1607,Emma,Brown,Male,20,Civil Engineering,91.24,66.65,88.97,93.75,65.11,6.68,77.64,Grade B,21.1,Master's
Student_1608,Sara,Davis,Female,21,Computer Science,84.98,99.62,53.18,86.83,58.1,7.45,70.8,Grade A,17.5,None
Student_1609,Maria,Jones,Male,18,Mechanical Engineering,98.37,69.31,83.73,59.24,96.39,2.63,78.55,Grade B,26,Master's
Student_1610,Omar,Williams,Female,22,Computer Science,90.56,73.02,61.32,65.13,69.89,5.2,82.38,Grade A,24.8,High School
Student_1611,John,Smith,Male,21,Computer Science,53.87,81.67,80.01,74.84,72.49,7.37,63.98,Grade D,15.3,PhD
Student_1612,Maria,Williams,Male,21,Mechanical Engineering,50.82,53.45,98.33,61.35,55.99,7.41,55.27,Grade C,29.1,None
Student_1613,Ahmed,Jones,Female,22,Computer Science,62.57,58.18,42.62,56.41,71.89,2.2,85.15,Grade B,23,None
Student_1614,Liam,Williams,Female,18,Computer Science,96.09,45.86,45.63,74.13,81.53,0.98,51.66,Grade A,15.2,High School
Student_1615,Sara,Brown,Male,19,Mechanical Engineering,89.94,50.84,65.83,84.69,82.27,0.75,97.89,Grade B,16.6,Bachelor's
Student_1616,Maria,Jones,Male,18,Computer Science,90.33,93.29,88.42,87.06,65.22,6.4,66.23,Grade A,8.3,PhD
Student_1617,Emma,Brown,Female,21,Electrical Engineering,50.51,59.61,68.43,53.17,86.68,2.57,83.49,Grade E,16.5,Master's
Student_1618,Ali,Brown,Male,20,Electrical Engineering,51.53,63.85,83.02,50,52.36,8.24,93.55,Grade C,26.7,Bachelor's
Student_1619,Emma,Williams,Male,18,Mechanical Engineering,54.71,44.44,61.72,66.27,52.11,1.1,51.03,Grade E,25.1,Master's
Student_1620,Emma,Davis,Female,18,Computer Science,60.94,61.77,61.19,83.98,82.17,7.49,90.91,Grade E,18.8,Master's
Student_1621,Omar,Williams,Male,18,Computer Science,75.18,64.48,85.42,52.26,77.4,3.53,92.66,Grade E,15.4,Master's
Student_1622,Ali,Davis,Female,18,Computer Science,92.38,93.74,86.8,54.17,57.77,7.5,79.78,Grade A,22.1,Bachelor's
Student_1623,Emma,Williams,Male,21,Computer Science,93.1,59.47,40.86,53.83,77.41,8.01,74,Grade A,28.8,Bachelor's
Student_1624,Maria,Brown,Female,21,Mechanical Engineering,69.4,89.29,73.78,94.42,75.23,0.04,88.29,Grade E,24.5,Bachelor's
Student_1625,Omar,Brown,Female,18,Computer Science,75.17,70.52,62.07,55.13,96.05,3.27,78.95,Grade D,25,None
Student_1626,Emma,Jones,Female,18,Civil Engineering,83.14,58.18,77.25,58.22,52.83,1.1,67.4,Grade B,6,Bachelor's
Student_1627,Ahmed,Davis,Female,22,Civil Engineering,99.75,53.43,93.62,83.73,95.82,6.51,58.2,Grade A,21.7,Master's
Student_1628,Sara,Williams,Male,20,Computer Science,94.99,51.07,45.22,68.11,68.95,9.01,54.03,Grade B,20.5,None
Student_1629,Liam,Brown,Male,21,Electrical Engineering,50.2,43.79,77.63,86.72,76.54,2.53,87.98,Grade E,14.2,Master's
Student_1630,John,Johnson,Female,23,Mechanical Engineering,58.43,95.86,49.77,65.25,76.76,9.37,69.99,Grade C,29.8,Bachelor's
Student_1631,Liam,Williams,Male,18,Computer Science,87.87,75.21,47.03,60.09,72.39,9.06,99.29,Grade B,16.8,Master's
Student_1632,Ahmed,Johnson,Female,23,Computer Science,52.53,90.43,73.53,91.05,79.18,8.85,89.76,Grade C,26,High School
Student_1633,Ahmed,Brown,Male,23,Computer Science,56.68,70.38,64.35,99.95,58.45,0.84,82.09,Grade E,14.8,Bachelor's
Student_1634,Liam,Williams,Female,18,Computer Science,61.18,58.54,54.66,99.5,84.53,9.98,71.79,Grade D,22.9,None
Student_1635,Omar,Davis,Male,24,Civil Engineering,82.98,43.6,67.21,91.39,82.08,7.73,66.47,Grade D,27.3,Master's
Student_1636,Omar,Williams,Female,24,Computer Science,50.88,54.16,87.77,65.6,86.88,4.11,60.82,Grade E,5.2,None
Student_1637,Emma,Johnson,Male,19,Civil Engineering,62.09,55.94,53,61.69,56.14,1.18,72.42,Grade C,25.4,Bachelor's
Student_1638,John,Williams,Male,21,Electrical Engineering,66.6,54.13,87.48,85.03,59.7,6.73,54.28,Grade B,6.2,High School
Student_1639,Ahmed,Williams,Female,19,Mechanical Engineering,94.21,54.35,59.99,52.16,92.06,8.3,90.3,Grade A,5.9,Bachelor's
Student_1640,Ali,Davis,Male,20,Civil Engineering,89.39,81.21,50.84,68.7,84,9.79,71.1,Grade A,9.3,None
Student_1641,Ali,Johnson,Female,18,Computer Science,81.29,91.56,56.77,67.31,72.54,1.32,70.66,Grade E,29.4,PhD
Student_1642,Maria,Williams,Female,21,Civil Engineering,66.9,63.22,59.96,62.24,91.3,1.56,82.94,Grade D,7.1,High School
Student_1643,Emma,Williams,Female,23,Mechanical Engineering,85.03,92.54,73.42,82.71,85.84,0.42,88.66,Grade A,23.5,Master's
Student_1644,Ali,Davis,Male,19,Computer Science,92.18,60.41,42.78,64.5,95.68,2.6,99.3,Grade A,15,High School
Student_1645,Liam,Davis,Male,20,Civil Engineering,79.74,51.82,94.86,80.34,53.84,8.21,58.68,Grade B,10.9,PhD
Student_1646,John,Brown,Male,19,Mechanical Engineering,89.22,59.78,45.92,75.22,75.46,1.98,67.28,Grade A,19.4,Bachelor's
Student_1647,Emma,Davis,Female,22,Mechanical Engineering,87.46,76.56,56.76,60.86,85.34,5.48,58.41,Grade A,14.2,None
Student_1648,Ali,Brown,Male,21,Electrical Engineering,87.29,54.22,90.26,52.83,70.95,6.18,92.62,Grade A,16.4,None
Student_1649,Ali,Smith,Male,18,Civil Engineering,60.34,82.06,76.91,80.96,89.72,5.02,99.26,Grade C,9.2,Bachelor's
Student_1650,Ali,Williams,Male,19,Mechanical Engineering,90.23,67.35,92.31,58.3,74.64,6.89,55.91,Grade A,19.8,High School
Student_1651,Emma,Brown,Female,21,Civil Engineering,91.11,73.46,88.04,80.77,71.54,2.8,68.06,Grade A,6.6,Master's
Student_1652,Liam,Davis,Female,19,Electrical Engineering,73.65,81.17,85.22,99.1,61.43,6.43,51.81,Grade C,16.4,None
Student_1653,Omar,Williams,Female,21,Computer Science,59.62,54.32,90.86,53.72,96.15,9.57,92.47,Grade C,20.7,High School
Student_1654,Liam,Jones,Female,24,Computer Science,54.99,90.16,77.18,74.52,65.89,7.29,50.89,Grade D,26.5,PhD
Student_1655,Emma,Brown,Male,22,Computer Science,87.17,83.31,70.09,86.65,78.37,4.18,79.61,Grade B,5.6,High School
Student_1656,Emma,Smith,Female,19,Computer Science,94.31,54.05,62.44,52.3,57.44,7.48,55.31,Grade A,16.4,High School
Student_1657,Maria,Brown,Female,22,Computer Science,82.54,98.5,53.43,88.91,71.71,8.09,50.38,Grade E,22.6,Bachelor's
Student_1658,Maria,Johnson,Female,23,Mechanical Engineering,57.21,79.89,73.44,98.98,95.19,3.26,62.81,Grade E,9.9,Master's
Student_1659,Ali,Davis,Male,23,Computer Science,96.74,67.15,93.37,54.42,99.77,7.05,77.59,Grade A,10.5,High School
Student_1660,Liam,Brown,Female,20,Civil Engineering,71.67,71.99,95.18,68.93,57.7,8.19,80.74,Grade D,27.1,Bachelor's
Student_1661,Liam,Williams,Male,22,Computer Science,79.74,49.89,61.42,57.21,65.72,2.95,83.6,Grade E,15,High School
Student_1662,Ali,Jones,Female,19,Mechanical Engineering,98.39,83.2,80.23,76.11,74.81,3.53,78.34,Grade B,12.8,High School
Student_1663,Sara,Davis,Male,19,Mechanical Engineering,55.74,51.54,78.7,50.97,88.42,4.19,89.67,Grade C,26.7,None
Student_1664,Ali,Jones,Female,21,Mechanical Engineering,79.04,89.31,53.3,86.43,85.07,3.48,68.18,Grade A,29,None
Student_1665,Ali,Smith,Male,18,Electrical Engineering,84.6,59.57,48.62,74.4,62.57,1.46,79.29,Grade C,21.3,PhD
Student_1666,Ali,Jones,Female,18,Civil Engineering,94.5,66.64,98.72,72.95,89.21,0.68,70.17,Grade B,21,Bachelor's
Student_1667,Emma,Jones,Female,24,Mechanical Engineering,98.9,77.52,68.06,68.06,79.92,4.59,86.38,Grade A,9.8,Master's
Student_1668,Ali,Davis,Female,24,Mechanical Engineering,75.6,58.48,65.5,59.09,96.38,3.62,64.83,Grade B,23.3,High School
Student_1669,Ahmed,Davis,Female,21,Computer Science,91.54,63.17,61.6,86.77,89.15,0.14,69.03,Grade A,13.7,PhD
Student_1670,Maria,Smith,Male,18,Electrical Engineering,71.36,58.35,86.92,59.95,79.77,5.79,68.36,Grade E,29.8,None
Student_1671,Sara,Brown,Male,22,Civil Engineering,71.12,75.69,84.72,80.84,95.31,1.45,93.52,Grade D,23.8,High School
Student_1672,Emma,Davis,Female,19,Mechanical Engineering,62.67,59.96,94.31,63.98,80.02,2.11,58.52,Grade A,19.6,Bachelor's
Student_1673,Omar,Brown,Female,23,Computer Science,90.91,83.54,63.73,82.85,76.06,1.21,69.07,Grade B,27.8,Master's
Student_1674,Sara,Williams,Female,22,Computer Science,99.29,74.79,73.85,77.02,67.81,5.2,94.39,Grade A,29.3,Master's
Student_1675,Emma,Smith,Male,21,Computer Science,62.82,48.74,93.54,71.17,94.14,0.95,50.77,Grade B,25.5,None
Student_1676,Emma,Williams,Male,18,Mechanical Engineering,81.01,63.42,83.07,91.07,76.87,1.68,70.89,Grade E,22.7,Master's
Student_1677,Sara,Davis,Male,18,Computer Science,62.61,70.41,41.39,77.03,82.59,3.43,99.55,Grade B,28.2,PhD
Student_1678,Sara,Jones,Male,20,Civil Engineering,74.62,51.35,90.46,91.44,62.84,7.95,54.84,Grade B,14.3,Master's
Student_1679,Sara,Johnson,Female,24,Computer Science,54.27,96.79,84.78,76.59,92.85,9.93,92.68,Grade D,13.5,Master's
Student_1680,Omar,Brown,Male,19,Computer Science,63.09,60.57,56.8,53.42,82.88,5.29,56.71,Grade E,18.9,High School
Student_1681,Maria,Williams,Male,23,Civil Engineering,56.3,58.01,78.39,78.3,92.91,5.75,62.86,Grade C,17.3,None
Student_1682,Liam,Johnson,Male,19,Computer Science,55.31,88.33,67.04,77.01,81.85,4,62.8,Grade E,10.2,Master's
Student_1683,John,Smith,Female,22,Computer Science,97.7,62.71,62.95,82.36,85.71,5.56,87.25,Grade A,24.9,Master's
Student_1684,Ahmed,Davis,Male,24,Computer Science,63.93,84.81,94.82,82.24,69.17,3.79,72.38,Grade D,15.8,None
Student_1685,John,Jones,Female,21,Electrical Engineering,72.19,93.02,54.05,83.68,90.61,5.46,87.99,Grade B,7.5,Master's
Student_1686,John,Williams,Female,21,Computer Science,94.93,86.01,74.66,83.96,50.13,0.81,61.62,Grade A,7.1,Master's
Student_1687,Emma,Smith,Female,18,Civil Engineering,83.87,42.05,61.66,55.46,79.75,7.84,70.98,Grade A,11,High School
Student_1688,Ali,Brown,Male,22,Computer Science,80.9,89.64,79.78,59.59,80.68,9.85,65.91,Grade E,18.8,Bachelor's
Student_1689,Emma,Davis,Male,18,Civil Engineering,85.28,86.47,73.87,81.53,76.69,0.66,62.45,Grade A,8.7,PhD
Student_1690,Liam,Brown,Female,18,Computer Science,94.5,65.87,85.98,59.58,66.79,6.93,76.66,Grade A,26.5,Bachelor's
Student_1691,Sara,Williams,Male,21,Civil Engineering,63.86,67.65,49.95,75.04,66.66,4.63,75.17,Grade E,7.1,High School
Student_1692,Maria,Davis,Male,24,Electrical Engineering,94,42.79,70.2,63.32,73.7,0.01,99.81,Grade A,8.5,None
Student_1693,Liam,Brown,Female,23,Civil Engineering,95.31,75.21,42.69,51.75,91.92,4.62,85.17,Grade B,20.7,None
Student_1694,Sara,Jones,Female,19,Electrical Engineering,52.01,58.58,57.5,51.85,74.17,9.15,65.68,Grade D,7.6,High School
Student_1695,Maria,Jones,Male,22,Mechanical Engineering,69.88,81.12,88.57,54.75,66.16,7.2,73.58,Grade D,6.1,Master's
Student_1696,Maria,Smith,Female,24,Mechanical Engineering,62.48,65.23,42.12,93.19,84.44,3.55,84.26,Grade C,17,Bachelor's
Student_1697,Omar,Davis,Male,24,Civil Engineering,97.7,44.79,78.35,51.7,70.71,7.25,87.41,Grade A,24.8,High School
Student_1698,Omar,Williams,Female,23,Computer Science,78.18,89.71,89.64,92.77,64.7,5.59,70.18,Grade A,9.8,Master's
Student_1699,Maria,Brown,Female,19,Civil Engineering,88.79,58.31,94.94,57.94,67.63,7.72,53.48,Grade A,20.8,PhD
Student_1700,Maria,Davis,Male,22,Civil Engineering,99.11,89.9,54.1,82.41,79.17,9.7,77.24,Grade A,25.1,High School
Student_1701,Emma,Smith,Female,24,Computer Science,84.28,59.78,79.68,98.38,58.8,2.39,82.63,Grade B,27.3,Master's
Student_1702,Sara,Johnson,Male,23,Computer Science,98.77,75.56,74.4,83.91,68.87,4.48,71.26,Grade B,29.9,Bachelor's
Student_1703,Emma,Davis,Female,22,Civil Engineering,52.87,48.34,60.11,99.24,63.46,0.23,75.01,Grade D,13.6,Master's
Student_1704,Omar,Johnson,Male,18,Computer Science,72.57,99.93,63.89,94.89,92.52,3.82,75.6,Grade A,26.6,High School
Student_1705,John,Smith,Male,18,Computer Science,69.24,49.53,57.47,60.25,81.67,2.5,54.52,Grade A,16.6,PhD
Student_1706,Ali,Johnson,Female,23,Computer Science,58.03,89.46,79.08,85.13,83.45,4.28,60.22,Grade C,6.2,High School
Student_1707,Maria,Johnson,Female,21,Mechanical Engineering,98.8,98.33,66.45,68.57,51.5,4.14,76.69,Grade A,14.9,High School
Student_1708,Sara,Davis,Male,18,Computer Science,78.97,83.48,45.14,78.63,63.02,3.36,60.39,Grade C,21.2,PhD
Student_1709,Emma,Williams,Male,22,Computer Science,52.93,78.65,56.09,64.97,76.6,4.65,51.85,Grade C,14.2,PhD
Student_1710,Omar,Smith,Male,22,Mechanical Engineering,87.29,87.47,72.86,65.62,96.76,1.93,71.64,Grade A,12.2,None
Student_1711,Maria,Smith,Female,24,Civil Engineering,59.33,57.95,86.43,76.75,92.71,6.08,61.82,Grade D,20.2,Master's
Student_1712,John,Johnson,Male,21,Civil Engineering,71.87,55.79,99.09,59.61,90.19,0.74,82,Grade A,10.9,High School
Student_1713,Omar,Brown,Female,18,Civil Engineering,84.95,87.55,75.91,78.83,89.39,9.93,50.79,Grade E,5.4,High School
Student_1714,Emma,Williams,Female,20,Mechanical Engineering,54.51,66.57,47.77,77.42,52.56,6.31,53.4,Grade C,10.7,None
Student_1715,Maria,Davis,Female,23,Civil Engineering,94.42,83.47,83.34,63.69,53.79,2.44,86.11,Grade A,12.1,High School
Student_1716,Liam,Brown,Male,19,Civil Engineering,55.25,60.45,70.42,94.45,95.74,0.41,99.33,Grade C,27.2,None
Student_1717,Omar,Davis,Female,22,Civil Engineering,64.88,81.01,66.64,70.86,55.01,6.8,59.17,Grade A,6.6,High School
Student_1718,Liam,Jones,Male,21,Civil Engineering,70.43,80.98,83.04,50.98,93.49,4.02,67.02,Grade D,9.4,None
Student_1719,John,Williams,Male,19,Civil Engineering,81.49,63.07,92.6,60.53,89.46,3.54,96.05,Grade D,22.5,Master's
Student_1720,Sara,Williams,Male,18,Computer Science,91.84,49.74,87.16,78.45,51.09,1.83,76.56,Grade A,19.1,Master's
Student_1721,Emma,Brown,Female,19,Electrical Engineering,85.83,93.03,40.83,82.27,76.72,9.53,66.74,Grade A,15.2,High School
Student_1722,Sara,Johnson,Female,23,Civil Engineering,67.51,60.54,94.71,57.99,99.86,7.29,67.3,Grade A,14,None
Student_1723,John,Brown,Male,18,Computer Science,86.72,47.5,56.49,66.65,93.94,9.55,62.39,Grade A,23,PhD
Student_1724,Ahmed,Williams,Female,23,Civil Engineering,54.65,62.56,51.82,90.99,69.32,5.88,51.72,Grade C,17.8,None
Student_1725,Liam,Davis,Female,23,Mechanical Engineering,73.17,65.85,84.96,77.42,86.71,7.11,83.02,Grade D,19.6,Bachelor's
Student_1726,Ali,Smith,Female,22,Computer Science,74.9,80.11,78.42,89.15,67.06,0.21,88.86,Grade A,22.3,PhD
Student_1727,John,Brown,Female,22,Civil Engineering,65.03,52.57,80.72,83.33,87.36,9.28,50.74,Grade B,12.5,None
Student_1728,Ahmed,Williams,Male,24,Computer Science,73.85,99.28,81.64,53.37,74.47,6.98,69.22,Grade A,9,None
Student_1729,Ahmed,Brown,Male,24,Computer Science,67.81,81.47,40.19,52.16,83.67,2.24,57.64,Grade B,15.9,Master's
Student_1730,Emma,Jones,Male,22,Mechanical Engineering,74.55,95.89,72.93,84.77,75.27,0.34,87.7,Grade E,23.2,Bachelor's
Student_1731,Omar,Smith,Male,21,Civil Engineering,96.09,47.08,64.06,97.24,82.42,2.92,60.76,Grade A,16.3,PhD
Student_1732,Omar,Davis,Female,23,Mechanical Engineering,74.03,43.68,58.19,88.69,93.37,0.38,66.22,Grade A,26.8,Master's
Student_1733,Ali,Johnson,Female,19,Civil Engineering,50.7,58.66,70.94,91.57,80.68,1.41,83.56,Grade D,5.1,None
Student_1734,Omar,Smith,Male,20,Computer Science,71.94,48.2,78.72,77.25,82.98,6.36,50.01,Grade C,9.5,PhD
Student_1735,Maria,Brown,Male,21,Electrical Engineering,91.03,71.55,97.92,65.23,80.69,7.45,88.31,Grade A,20.4,Master's
Student_1736,Emma,Davis,Male,21,Mechanical Engineering,75.67,74.5,83.03,85.6,58.6,6,52.58,Grade B,11.9,Master's
Student_1737,Omar,Williams,Male,19,Mechanical Engineering,73.25,98.28,63.53,97.34,84.66,3.17,70.42,Grade E,13.3,None
Student_1738,Sara,Johnson,Male,22,Computer Science,78.19,92.7,41.95,68.36,71.27,7.13,53.92,Grade B,15.3,Master's
Student_1739,Liam,Brown,Female,19,Mechanical Engineering,82.21,60.31,90.9,95.42,87.96,3.49,80.62,Grade A,17,None
Student_1740,Ahmed,Brown,Female,18,Mechanical Engineering,74.57,50.61,67.7,84.87,83.95,5.95,90.67,Grade C,18.5,High School
Student_1741,Sara,Johnson,Female,21,Computer Science,52.33,93.41,87.93,83.86,83.62,9.36,87.7,Grade D,21.4,None
Student_1742,John,Davis,Male,19,Computer Science,67.69,60.86,86.29,84.35,89.81,5.66,56.44,Grade E,27.5,Master's
Student_1743,Ali,Brown,Female,23,Computer Science,74.71,54.6,61.23,86.69,59.48,5.33,61.71,Grade E,15.8,Master's
Student_1744,Maria,Davis,Male,20,Mechanical Engineering,51.43,45.99,96.01,98.06,63.86,1.48,75.93,Grade E,29.3,None
Student_1745,Sara,Williams,Male,19,Civil Engineering,80.84,89.03,43.26,72.43,53.96,7.09,63.06,Grade D,15.7,None
Student_1746,Ahmed,Jones,Male,18,Computer Science,70.57,45.2,49.16,76.41,97.29,4.93,77.34,Grade D,16.5,Bachelor's
Student_1747,Sara,Johnson,Male,23,Mechanical Engineering,96.09,57.54,65.18,63.19,94.33,6.34,64.41,Grade A,12.2,Master's
Student_1748,Maria,Jones,Female,23,Electrical Engineering,85.45,86.88,40.49,52.76,78.7,1.42,68.16,Grade A,14.1,High School
Student_1749,Maria,Smith,Male,23,Mechanical Engineering,95.2,64.57,65.41,95.89,62.06,2.41,62.92,Grade B,28.3,PhD
Student_1750,Emma,Johnson,Female,20,Civil Engineering,51.69,56.94,71.17,68.4,63.95,6.32,99.27,Grade C,24.4,High School
Student_1751,Omar,Jones,Male,23,Mechanical Engineering,72.38,56.51,49.71,95.85,86.81,0.59,63.09,Grade B,6.7,PhD
Student_1752,Sara,Brown,Female,18,Computer Science,83.96,87.87,46.52,71.17,89.03,4.34,88.86,Grade B,20.8,Bachelor's
Student_1753,John,Davis,Female,19,Computer Science,54.76,98.44,57.38,92.74,76.43,5.23,75.47,Grade C,19,Master's
Student_1754,John,Brown,Male,21,Civil Engineering,85.89,87.02,58.42,64.48,76.79,4.46,75.61,Grade A,9.8,High School
Student_1755,Ahmed,Jones,Male,20,Civil Engineering,79.05,81.85,45.85,59.32,64.21,9.24,65.97,Grade E,28,High School
Student_1756,Sara,Smith,Male,24,Mechanical Engineering,75.03,94.45,93.81,66.8,64.16,7.02,67.85,Grade B,21.7,Master's
Student_1757,Ahmed,Davis,Male,22,Mechanical Engineering,56.48,87.3,81.86,69.33,97.67,4.73,96.1,Grade C,9.8,Master's
Student_1758,Omar,Jones,Male,22,Electrical Engineering,94.8,68.51,67.84,85.62,91.51,4.53,60.57,Grade B,22.1,PhD
Student_1759,Ali,Johnson,Female,18,Mechanical Engineering,84.56,58.49,85.39,99.35,55.69,5.31,68.9,Grade D,7.4,High School
Student_1760,Sara,Jones,Male,22,Mechanical Engineering,95.08,70.12,43.23,73.13,84.15,9.08,70.45,Grade B,19.3,Bachelor's
Student_1761,Omar,Williams,Female,21,Computer Science,81.83,77.21,83.23,59.1,73.46,1.63,78.47,Grade C,24.2,Master's
Student_1762,Sara,Johnson,Male,19,Civil Engineering,57.05,54.38,82.24,68.82,75.03,7.49,69.24,Grade D,19.2,High School
Student_1763,Maria,Brown,Female,24,Electrical Engineering,82.48,66.06,82.01,90.93,64.55,5.8,83.26,Grade C,20.2,PhD
Student_1764,Emma,Jones,Female,18,Mechanical Engineering,70.6,92.52,60.94,97.88,78.39,9.78,62.4,Grade C,5.9,PhD
Student_1765,Ahmed,Brown,Male,21,Electrical Engineering,60.59,42.47,98.77,52.13,57.37,3.83,76.49,Grade E,21.1,None
Student_1766,Ahmed,Williams,Male,18,Mechanical Engineering,76.82,80.54,58.74,69.95,50.35,6.66,58.83,Grade E,16.1,Master's
Student_1767,Ali,Brown,Male,19,Civil Engineering,62.38,72.02,85.84,56.71,65.75,4.5,82.66,Grade B,11.2,PhD
Student_1768,Emma,Williams,Female,24,Mechanical Engineering,84.26,57.34,77.97,56.24,90.04,2.12,97.26,Grade C,22.4,PhD
Student_1769,Ahmed,Smith,Male,24,Computer Science,94.06,89.22,44.69,97.39,58.69,0.37,85.02,Grade A,15.1,Master's
Student_1770,Omar,Johnson,Male,24,Civil Engineering,82.2,58.49,44.18,55.78,69.57,7.65,62.75,Grade A,11.8,PhD
Student_1771,Omar,Johnson,Male,18,Computer Science,50.03,90.66,94.37,93.88,99.93,5.73,65.45,Grade E,22,High School
